covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
family_connection_ratio,-0.010700513840900483,0.9893565329991826,0.0032156531102598015,-0.0170030781237839,-0.004397949558017065,0.9831406584016086,0.9956117072602203,0.0,-3.327633135166112,0.0008758712650600967,10.156993540439442
family_ownership_pct,-0.0030908026574772932,0.9969139689557522,0.001824170586624763,-0.006666111308919132,0.0004845059939645453,0.9933560579228641,1.000484623385952,0.0,-1.69436053850433,0.09019679330049073,3.4707800464461327
state_ownership_pct,-0.004966698265110482,0.9950456153862195,0.0041334065932236135,-0.013068026321289165,0.003134629791068203,0.9870169896016331,1.0031395478804856,0.0,-1.2015992506648105,0.22951883195259623,2.1233155636883847
foreign_ownership_total_pct,-0.006862116636158561,0.9931613739238394,0.012750126408568672,-0.03185190519528619,0.018127671922969064,0.9686500234935367,1.0182929755133279,0.0,-0.538199890437706,0.590439055686313,0.7601399405937548
rw_page_rank_4q_lag,0.002155291891405172,1.00215761620253,0.005210016374305892,-0.00805615256109833,0.012366736343908674,0.9919762112683149,1.012443520624996,0.0,0.41368236423101684,0.67910674439814,0.5582897346881899
rw_out_degree_4q_lag,-0.023378448603534698,0.9768927101255799,0.0105022977629907,-0.043962573973912046,-0.002794323233157349,0.9569897731270386,0.9972095772540885,0.0,-2.2260317819133424,0.026012052672776224,5.264675939513929
camel_roa,-0.09354635284786272,0.9106958031038193,0.011360119201201216,-0.11581177734229903,-0.07128092835342642,0.8906428466853835,0.9312002548243463,0.0,-8.234627752671042,1.801168124749296e-16,52.30191666653633
camel_npl_ratio,0.004350296366396618,1.0043597726421873,0.0019191609367756376,0.0005888100497802163,0.008111782683013019,1.0005889834324457,1.0081447723334551,0.0,2.26676996339114,0.02340428191508077,5.417083688490915
camel_tier1_capital_ratio,0.01593507172334557,1.016062712063483,0.0037923944938037008,0.008502115100322307,0.023368028346368832,1.0085383607295955,1.023643199946262,0.0,4.2018497151025525,2.6474287217202557e-05,15.205048632222981
crisis_2014,-0.019615610679744187,0.9805755236324835,0.09340027573729187,-0.20267678727094648,0.16344556591145812,0.8165421155851346,1.1775612539692302,0.0,-0.21001662494998688,0.8336546975543714,0.26247815640048816
family_connection_ratio_x_crisis_2014,-0.009070153611246296,0.9909708561500818,0.006161264791825449,-0.02114601070243885,0.0030057034799462565,0.9790759985581391,1.0030102251357682,0.0,-1.4721252726031608,0.1409870520190848,2.8263654205299376
state_ownership_pct_x_crisis_2014,-0.0057409192733681525,0.9942755283138746,0.00918036270983352,-0.023734099549656384,0.012252261002920081,0.9765453390840456,1.0123276274413233,0.0,-0.6253477618284933,0.5317428391877939,0.911199394887253
foreign_ownership_total_pct_x_crisis_2014,0.020918914609368268,1.0211392488056452,0.016564624013529212,-0.01154715187459631,0.053384981093332846,0.9885192606127963,1.0548356587457468,0.0,1.2628668536202616,0.20663703384257381,2.274829255239264
