covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
family_connection_ratio,-0.01635464027964378,0.983778370746693,0.003496641820682882,-0.02320793231501879,-0.00950134824426877,0.9770593004475668,0.9905436469472052,0.0,-4.67724208493559,2.907589275087329e-06,18.39174508020575
family_ownership_pct,-0.0050541757413265125,0.9949585751141529,0.0017454331877672425,-0.008475161926771245,-0.0016331895558817796,0.9915606510131683,0.9983681433724407,0.0,-2.8956569502335476,0.003783657700781684,8.046002707539246
state_ownership_pct,-0.006343016110905758,0.9936770583491521,0.004136369570281972,-0.014450151495405843,0.0017641192735943266,0.985653750873319,1.001765676247428,0.0,-1.5334742225350433,0.12515905324389281,2.998165444311157
foreign_ownership_total_pct,-0.0004522998222965028,0.9995478024498483,0.007910946247716778,-0.01595746955145367,0.015052869906860663,0.9841691763217104,1.015166734967659,0.0,-0.057173921820925476,0.9544066515425977,0.06732399725019711
rw_page_rank_4q_lag,0.010223744926534621,1.010276185968945,0.0037722499320676705,0.002830270918998322,0.017617218934070922,1.0028342799170271,1.0177733174621895,0.0,2.7102512056858106,0.00672322667597773,7.216630493296399
rw_out_degree_4q_lag,-0.04275077332113826,0.9581501568937166,0.011292959531698503,-0.06488456728213564,-0.02061697936014088,0.9371756378648408,0.979594097481069,0.0,-3.785612903432444,0.00015333019846029052,12.67107051504895
camel_npl_ratio,0.014939205971061657,1.0150513536785404,0.0032161264883098875,0.008635713884248998,0.021242698057874314,1.0086731092290497,1.0214699303247408,0.0,4.645092792638385,3.3992363300700567e-06,18.16635790136411
camel_tier1_capital_ratio,0.009192235893688403,1.009234614245123,0.0038649676680471254,0.0016170384629042777,0.016767433324472527,1.0016183465745934,1.016908795724268,0.0,2.3783474231061335,0.01739043222201695,5.845562399924284
crisis_2008,0.030091494129713476,1.0305488188074998,0.09331440833991925,-0.15280138545519228,0.21298437371461926,0.8583001757822359,1.2373653156689866,0.0,0.3224742530660246,0.7470934399144002,0.4206394009081368
foreign_ownership_total_pct_x_crisis_2008,-0.00663226899576929,0.9933896759584984,0.02275747561123633,-0.051236101572841156,0.037971563581302575,0.950054334727737,1.0387016955022161,0.0,-0.2914325432691954,0.7707205282450683,0.3757202770390091
